primary_title,runtime_minutes,genres,average_rating,num_votes,directors,writers,studio,year,release_date,production_budget,domestic_gross,worldwide_gross,foreign_gross,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western
John Wick,101.0,"['Action', 'Crime', 'Thriller']",7.4,449942.0,"nm0500610,nm0821432",nm4401003,LG/S,2014,2014-10-24,30000000.0,43037835.0,76235001.0,33197166.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Lazarus Effect,83.0,"['Horror', 'Mystery', 'Sci-Fi']",5.2,37675.0,nm0312173,"nm1430636,nm2916300",Rela.,2015,2015-02-27,5000000.0,25801570.0,38359310.0,12557740.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
Everybody Wants Some!!,117.0,['Comedy'],7.0,47632.0,nm0000500,nm0000500,Par.,2016,2016-03-30,10000000.0,3400278.0,5437126.0,2036848.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Most Violent Year,125.0,"['Crime', 'Drama', 'Thriller']",7.0,60165.0,nm1170855,nm1170855,A24,2014,2014-12-31,20000000.0,5749134.0,8846875.0,3097741.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
The Transporter Refueled,96.0,"['Action', 'Adventure', 'Crime']",5.2,36201.0,nm0216214,"nm0177836,nm0171651,nm0000108,nm0436543",EC,2015,2015-09-04,22000000.0,16029670.0,69698495.0,53668825.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zootopia,108.0,"['Adventure', 'Animation', 'Comedy']",8.0,383446.0,"nm1158544,nm0397174,nm0601781","nm0397174,nm0601781,nm1158544,nm0714114,nm2888684,nm1601882,nm1601644,nm1074879",BV,2016,2016-03-04,150000000.0,341268248.0,1019429616.0,678161368.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hot Pursuit,87.0,"['Action', 'Comedy', 'Crime']",5.1,44723.0,nm0281945,"nm1068488,nm1735367",WB (NL),2015,2015-05-08,35000000.0,34580201.0,45671512.0,11091311.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alvin and the Chipmunks: The Road Chip,92.0,"['Adventure', 'Animation', 'Comedy']",5.1,14507.0,nm0065608,"nm0046564,nm0439739,nm0802020,nm1186373",Fox,2015,2015-12-18,90000000.0,85886987.0,249517956.0,163630969.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Purge: Anarchy,103.0,"['Action', 'Horror', 'Sci-Fi']",6.5,126203.0,nm0218621,nm0218621,Uni.,2014,2014-07-18,9000000.0,71562550.0,111534881.0,39972331.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Batman v Superman: Dawn of Justice,151.0,"['Action', 'Adventure', 'Fantasy']",6.5,576909.0,nm0811583,"nm0006516,nm0333060,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376",WB,2016,2016-03-25,250000000.0,330360194.0,867500281.0,537140087.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Dolphin Tale 2,107.0,"['Drama', 'Family']",6.4,7579.0,nm0001747,"nm0001747,nm0418321,nm0238247",WB,2014,2014-09-12,36000000.0,42024533.0,57824533.0,15800000.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
A Hologram for the King,98.0,"['Comedy', 'Drama', 'Romance']",6.1,36062.0,nm0878756,"nm1101630,nm0878756",RAtt.,2016,2016-04-22,35000000.0,4212494.0,11846010.0,7633516.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Theory of Everything,123.0,"['Biography', 'Drama', 'Romance']",7.7,361534.0,nm1016428,"nm0565026,nm6186324",Focus,2014,2014-11-07,15000000.0,35893537.0,123327692.0,87434155.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Hundred-Foot Journey,122.0,"['Comedy', 'Drama']",7.3,69562.0,nm0002120,"nm1140275,nm5728000",BV,2014,2014-08-08,22000000.0,54235441.0,94270488.0,40035047.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Camp X-Ray,117.0,"['Drama', 'War']",6.9,36700.0,nm0972104,nm0972104,IFC,2014,2014-10-17,1000000.0,9837.0,101053.0,91216.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
The Lego Ninjago Movie,101.0,"['Action', 'Adventure', 'Animation']",6.0,18926.0,"nm0063769,nm0279729,nm0517517","nm0517517,nm0279729,nm0923980,nm1117226,nm2972864,nm4465847,nm1417395,nm1087952,nm1156984",WB,2017,2017-09-22,70000000.0,59281555.0,122737201.0,63455646.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moms' Night Out,98.0,['Comedy'],5.5,12402.0,"nm2296528,nm3401779","nm2296528,nm0621665",TriS,2014,2014-05-09,5000000.0,10429707.0,10537341.0,107634.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Criminal,113.0,"['Action', 'Crime', 'Drama']",6.3,51666.0,nm1033517,"nm0177018,nm0918711",LG/S,2016,2016-04-15,31500000.0,14708696.0,38771262.0,24062566.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Jungle Book,106.0,"['Adventure', 'Drama', 'Family']",7.4,240821.0,nm0269463,"nm1098479,nm0456017",BV,2016,2016-04-15,175000000.0,364001123.0,962854547.0,598853424.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Mortdecai,107.0,"['Action', 'Comedy', 'Crime']",5.5,61366.0,nm0462895,"nm0036962,nm5795768",LGF,2015,2015-01-23,60000000.0,7696134.0,30396134.0,22700000.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Inferno,121.0,"['Action', 'Adventure', 'Crime']",6.2,138978.0,nm0000165,"nm1467010,nm0462895",Sony,2016,2016-10-28,75000000.0,34343574.0,219519367.0,185175793.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Creed,133.0,"['Drama', 'Sport']",7.6,224671.0,nm3363032,"nm3363032,nm2128400,nm0000230",WB (NL),2015,2015-11-25,37000000.0,109767581.0,173567581.0,63800000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Suffragette,106.0,"['Biography', 'Drama', 'History']",6.9,34306.0,nm0310673,nm0604448,Focus,2015,2015-10-23,14000000.0,4702420.0,34044909.0,29342489.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Spy,119.0,"['Action', 'Comedy', 'Crime']",7.0,213908.0,nm0082450,nm0082450,Fox,2015,2015-06-05,65000000.0,110825712.0,232585748.0,121760036.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tusk,102.0,"['Comedy', 'Drama', 'Horror']",5.3,40827.0,nm0003620,nm0003620,A24,2014,2014-09-19,3000000.0,1821983.0,1887554.0,65571.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Crazy Rich Asians,120.0,"['Comedy', 'Romance']",7.0,96617.0,nm0160840,"nm1095804,nm1004604,nm5858664",WB,2018,2018-08-15,30000000.0,174532921.0,238099711.0,63566790.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Now You See Me 2,129.0,"['Action', 'Adventure', 'Comedy']",6.5,216219.0,nm0160840,"nm0004412,nm1095804,nm0945026,nm3242689",LG/S,2016,2016-06-10,90000000.0,65075540.0,328325007.0,263249467.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trainwreck,125.0,"['Comedy', 'Drama', 'Romance']",6.2,121860.0,nm0031976,nm2154960,Uni.,2015,2015-07-17,35000000.0,110212700.0,141123897.0,30911197.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Rock the Kasbah,106.0,"['Comedy', 'Music', 'War']",5.5,9587.0,nm0001469,nm0322248,ORF,2015,2015-10-23,15000000.0,3020665.0,3386153.0,365488.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Room,118.0,"['Drama', 'Thriller']",8.2,316791.0,nm1049433,nm1480980,A24,2015,2015-10-16,13000000.0,14677674.0,36262783.0,21585109.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
The Diary of a Teenage Girl,102.0,"['Comedy', 'Drama', 'Romance']",6.9,27003.0,nm1716636,"nm6390963,nm1716636",SPC,2015,2015-08-07,2000000.0,1477002.0,2279959.0,802957.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Boy Next Door,91.0,"['Horror', 'Thriller']",4.7,34816.0,nm0003418,nm3204152,Uni.,2015,2015-01-23,4000000.0,36006065.0,53401938.0,17395873.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Fantastic Beasts and Where to Find Them,132.0,"['Adventure', 'Family', 'Fantasy']",7.3,365353.0,nm0946734,nm0746830,WB,2016,2016-11-18,180000000.0,234037575.0,802402853.0,568365278.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Insidious: Chapter 3,97.0,"['Horror', 'Mystery', 'Thriller']",6.1,82930.0,nm1191481,nm1191481,Focus,2015,2015-06-05,10000000.0,52218558.0,120453155.0,68234597.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Son of God,138.0,"['Biography', 'Drama', 'History']",5.8,17606.0,nm0817895,"nm2589005,nm0817895,nm0841997,nm1646081",Fox,2014,2014-02-28,22000000.0,59700064.0,70949793.0,11249729.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Incarnate,91.0,"['Horror', 'Thriller']",5.3,10217.0,nm0679031,nm0159892,BH Tilt,2016,2016-12-02,5000000.0,4799774.0,9371036.0,4571262.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Risen,107.0,"['Action', 'Adventure', 'Drama']",6.3,22813.0,nm0721817,"nm0721817,nm2594149",Sony,2016,2016-02-19,20000000.0,36880033.0,46255763.0,9375730.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sully,96.0,"['Biography', 'Drama']",7.5,202718.0,nm0000142,"nm0464548,nm3314810,nm5293055",WB,2016,2016-09-09,60000000.0,125070033.0,238524556.0,113454523.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Captive,97.0,"['Action', 'Crime', 'Drama']",5.4,6017.0,nm0417054,"nm0083349,nm2053278,nm8354080,nm3690965",Par.,2015,2015-09-18,2000000.0,2583301.0,2791973.0,208672.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Heist,93.0,"['Action', 'Crime', 'Thriller']",6.1,24740.0,nm1470993,"nm1737241,nm2809844",LGP,2015,2015-11-13,8900000.0,50136.0,3324131.0,3273995.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Welcome to Marwen,116.0,"['Biography', 'Comedy', 'Drama']",6.1,8920.0,nm0000709,"nm0000709,nm0003031",Uni.,2018,2018-12-21,45000000.0,10763520.0,12874922.0,2111402.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
London Has Fallen,99.0,"['Action', 'Thriller']",5.9,124757.0,nm0619836,"nm4950667,nm4951717,nm0345615,nm3203841,nm3466037",Focus,2016,2016-03-04,60000000.0,62524260.0,195194085.0,132669825.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Youth,124.0,"['Comedy', 'Drama', 'Music']",7.3,64418.0,nm0815204,nm0815204,FoxS,2015,2015-12-04,13000000.0,2703296.0,24001573.0,21298277.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Logan,137.0,"['Action', 'Drama', 'Sci-Fi']",8.1,560270.0,nm0003506,"nm0003506,nm0291082,nm0338169,nm0739661,nm0859471,nm0918083,nm1079460,nm2092839,nm4022192",Fox,2017,2017-03-03,127000000.0,226277068.0,615461394.0,389184326.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
American Ultra,96.0,"['Action', 'Comedy', 'Sci-Fi']",6.1,76769.0,nm1294036,nm0484840,LGF,2015,2015-08-21,28000000.0,14439985.0,30295028.0,15855043.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Concussion,123.0,"['Biography', 'Drama', 'Sport']",7.1,77576.0,nm1481618,"nm1481618,nm6543415",Sony,2015,2015-12-25,35000000.0,34531832.0,50363790.0,15831958.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Annabelle,99.0,"['Horror', 'Mystery', 'Thriller']",5.4,122039.0,nm0502954,nm2477891,WB (NL),2014,2014-10-03,6500000.0,84273813.0,256862920.0,172589107.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Pan,111.0,"['Adventure', 'Comedy', 'Family']",5.8,55867.0,nm0942504,"nm0297229,nm0057381",WB,2015,2015-10-09,150000000.0,35088320.0,151525973.0,116437653.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Jigsaw,92.0,"['Crime', 'Horror', 'Mystery']",5.8,57184.0,"nm1294962,nm1294961","nm0831457,nm1539257",LGF,2017,2017-10-27,10000000.0,38052832.0,102445196.0,64392364.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Compadres,101.0,"['Action', 'Comedy', 'Crime']",4.7,876.0,nm1761722,"nm0674071,nm2239581,nm1761722",PNT,2016,2016-04-22,3000000.0,3127773.0,7445044.0,4317271.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Max,111.0,"['Adventure', 'Drama', 'Family']",6.8,23976.0,nm0945026,"nm0945026,nm0504802",WB,2015,2015-06-26,20000000.0,42656255.0,43658157.0,1001902.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Transformers: The Last Knight,154.0,"['Action', 'Adventure', 'Sci-Fi']",5.2,119007.0,nm0000881,"nm1436466,nm0391344,nm0634307,nm0326040",Par.,2017,2017-06-21,217000000.0,130168683.0,602893340.0,472724657.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Brothers Grimsby,83.0,"['Action', 'Adventure', 'Comedy']",6.2,82123.0,nm0504642,"nm0056187,nm1601882,nm0063165",Sony,2016,2016-03-11,35000000.0,6864016.0,28720470.0,21856454.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
X-Men: Apocalypse,144.0,"['Action', 'Adventure', 'Sci-Fi']",7.0,356556.0,nm0001741,"nm1334526,nm0001741,nm1002424,nm0003529,nm0456158,nm0498278",Fox,2016,2016-05-27,178000000.0,155442489.0,542537546.0,387095057.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Forest,93.0,"['Horror', 'Mystery', 'Thriller']",4.8,36423.0,nm4941030,"nm4528537,nm0180506,nm2406892",Focus,2016,2016-01-08,10000000.0,26594261.0,40749230.0,14154969.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Jack Reacher: Never Go Back,118.0,"['Action', 'Thriller']",6.1,121892.0,nm0001880,"nm0921013,nm0001880,nm0380980,nm1676193",Par.,2016,2016-10-21,60000000.0,58697076.0,159946489.0,101249413.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sicario,121.0,"['Action', 'Crime', 'Drama']",7.6,328548.0,nm0898288,nm0792263,LGF,2015,2015-09-18,30000000.0,46889293.0,84393749.0,37504456.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Fist Fight,91.0,['Comedy'],5.6,35136.0,nm0007193,"nm2448917,nm4105248,nm0339011",WB (NL),2017,2017-02-17,25000000.0,32187017.0,40286416.0,8099399.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Murder on the Orient Express,114.0,"['Crime', 'Drama', 'Mystery']",6.5,178603.0,nm0000110,"nm0338169,nm0002005",Fox,2017,2017-11-10,55000000.0,102826543.0,345922730.0,243096187.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Ferdinand,108.0,"['Adventure', 'Animation', 'Comedy']",6.7,40229.0,nm0757858,"nm0047916,nm8758198,nm0178589,nm0120816,nm0452235,nm0722610,nm0494943,nm0493314",Fox,2017,2017-12-15,111000000.0,84410380.0,289847930.0,205437550.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ice Age: Collision Course,94.0,"['Adventure', 'Animation', 'Comedy']",5.7,48932.0,"nm0862211,nm1154886","nm5022110,nm0073850,nm3229505,nm0813289",Fox,2016,2016-07-22,105000000.0,64063008.0,402156682.0,338093674.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paul Blart: Mall Cop 2,94.0,"['Action', 'Comedy', 'Crime']",4.4,30828.0,nm0275698,"nm0416673,nm0048169",Sony,2015,2015-04-17,38000000.0,71091594.0,107650646.0,36559052.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
War for the Planet of the Apes,140.0,"['Action', 'Adventure', 'Drama']",7.5,201943.0,nm0716257,"nm0093560,nm0716257,nm0415425,nm0798646,nm0099541",Fox,2017,2017-07-14,152000000.0,146880162.0,489592267.0,342712105.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hateful Eight,168.0,"['Crime', 'Drama', 'Mystery']",7.8,434966.0,nm0000233,nm0000233,Wein.,2015,2015-12-25,62000000.0,54117416.0,147864886.0,93747470.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Unforgettable,100.0,"['Drama', 'Thriller']",5.1,11489.0,nm0224145,nm5429637,WB,2017,2017-04-21,12000000.0,11368012.0,16221211.0,4853199.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Despicable Me 3,89.0,"['Adventure', 'Animation', 'Comedy']",6.3,92580.0,"nm0049633,nm3210494,nm1853544","nm0666791,nm0202425",Uni.,2017,2017-06-30,75000000.0,264624300.0,1034727750.0,770103450.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
